,createtime,creator_qq,creator_name,creator_isVip,dissid,dissname,listennum
824,2020-10-02,542340682,清泽俊秀（暂退）,0,7735056290,青春岁月| 如果泪水有记忆,2894067
825,2020-09-29,2134718135,‭遇浩,0,7703801812,失望片段 | 被爱的人不用道歉,7216317
826,2017-07-12,3549353852,续写年少时的梦,2,1469897660, 「民谣」送给自己的温暖,10256312
827,2020-09-24,1243702995,叶冰夏 מּ,0,7725260915,老歌‖忘记的歌名记住的高潮,2671950
828,2017-08-10,3470334301,南风轻语,2,1169460602,「华语」90后的青春纪念册,21421251
829,2015-06-19,945187827,念安娜,2,2864910544,运动健身必听歌曲,29688258
830,2020-04-30,3539255130,tired,0,7544945995,特丧丨抑郁者勿进,4994059
831,2017-02-09,2086094330,蛋崽,0,851172026,纯音乐｜适合睡觉的安眠曲.,4840048
832,2017-08-10,3050614512,小芭love music,2,1471715951,听着粤语歌，在香港迷了路,7491270
833,2020-10-03,497697572,柠檬少年,0,7736300010,毛不易丨音乐诗人唱尽人间百态,1005351
834,2020-08-14,945187827,念安娜,2,7677431156,伤感情歌：别以为你有多难忘,5076189
835,2020-04-10,1498030674,星野一,2,7515802168,偷心盗贼！抖音最火女声歌曲,49280095
836,2020-03-05,1750649530,李律川,0,7459981119,【电音】耳机党的超燃福利单曲,10525612
837,2019-08-27,2063634880,隔壁路人都在听,0,7174019073,回忆杀：90后的青春在MP3里,10546966
838,2020-10-03,790992810,神秘者,2,7736960644,全民K歌热门点唱最火中文歌,1489744
839,2020-09-11,2641743954,雨.,0,7698865314,伤感 | 世界很宽孤独很满,1201294
840,2017-07-12,2055241314,故里有梦,2,2065383198,周杰伦最全Live大合集,14274647
841,2020-03-12,3158686117,舒昂✧,0,7469525551,原来有一首歌 真的能够听十年,4026703
842,2016-10-20,296265619,权小康,2,3499770793,那些年，我们曾抄过的歌词,28650625
843,2020-06-10,2264793042,森兔,0,7596261659, 戏曲风 | 一身清贫，怎敢入繁华,3189119
844,2020-09-10,3279923419,韶华东流,0,7711178055,听伤心情歌、能否唤起你爱的回忆,5857998
845,2020-09-12,467638189,蜜糖男孩,2,7713197902,王靖雯不胖：浅唱最痛的领悟,2644222
846,2020-03-05,3138960748,Lemon.,0,7448733889,古风 ：世事不过一场大梦,5268491
847,2020-02-09,2297095896,景随风,7,7419467158,悠悠草原风，豪放唱情歌,11208867
848,2020-09-28,1509623294,漪墨千點,0,7730059503,90后回忆笺 | 你是否会想起我,5225791
849,2017-04-10,593749019,关慕云,2,3533408316,电音天才Alan Walker作品全收录,18704742
850,2020-08-09,1873182795,尔听°,0,7670490103,短视频BGM｜动感十足抖起来！,1864912
851,2020-10-03,790992810,神秘者,2,7736621015,短视频强势破圈热歌合集（持更）,445129
852,2020-08-22,2830372369,无人区有人い,0,7678585060,经典典藏 | 听再多也不厌的老歌,1536933
853,2020-07-30,1923446402,⁣⁣⁣⁣,0,7657315127,粤语精选:令你无法忘却的回忆,5390906
854,2017-07-26,352503481,老年人,0,1164657023,轻音乐，钢琴曲，纯音乐,40979862
855,2020-06-22,1126570844,吴景军,0,7610040516,伤感｜情歌唱红尘，酒醉一生伤,8055161
856,2020-05-27,3144485316,仄言_calm,0,7481854701,学习很枯燥，加点兴趣,6443349
857,2020-07-17,261740698,🦁云水月琪🌟,0,7636233090,80′s | 经典就是经久不衰,6114490
858,2017-08-10,3092816710,夏逝Depart ．,2,874674982,「私藏英文」陪我度过漫长岁月的歌,13635662
859,2017-04-21,1834134569,毕业季王,0,3561102249,刀郎经典歌,7259371
860,2020-02-28,3428774265,Alice,0,6550622321,「 舒缓欧美 」给生活加点糖,1733062
861,2020-09-18,1357488878,情柔间眸.,0,7719392797,怀旧经典！让我们一起重拾记忆,1012313
862,2019-08-26,2063634880,隔壁路人都在听,0,7174018984,冷漠：情歌对唱精选歌单,7280430
863,2019-06-26,2982854755,算法火星哥,2,7060350025,苦情歌 | 心在想你眼在流泪,21021971
864,2020-09-13,3491139979,ʕ·͡ˑ·ཻʔ,0,7714410988,【温柔男嗓】只有和好没有如初,850523
865,2020-04-12,3540334230,乐迪,0,6758221344,潮牌DJ舞曲 ｜ 来自灵魂的拷问,19625814
866,2020-09-24,1522531377,PC12138,0,7725829709,300首华语金曲｜昨日红花今又开,42402322
867,2020-08-22,2722411508,说唱专区官方账号,0,7687765652,Free Out | 全是靠谱的小兄弟,81604
868,2020-09-25,1152921504969333469,莹火虫,0,7726094984,粤语热歌：好听到爆的粤语金曲集,1522563
869,2020-09-27,1791747120,Serendipity,0,7728880824,【伤感华语】后来终究没有后来,1601040
870,2020-03-20,3287132100,赢在起跑线,0,7483424306,《小猪佩奇》1-6季中文原声故事,9338977
871,2020-04-20,1950666740,★、╰︶,2,7530407537,DJ舞曲榜歌曲收录(持更),37609160
872,2020-08-24,2587278206,喵喵君仙998.47亿 次播放,0,7690002111,古风女声控，优美旋律为你而来,1014853
873,2017-07-26,3070783686,等待良人归~,2,2671455045,「华语精选」那些年你单曲循环过的旋律,36354631
874,2020-08-01,2277064172,琴锁今生@,0,1325548712,经典老歌｜把回忆酿成烈酒入喉,1564939
875,2019-06-28,2982854755,算法火星哥,2,7060350461,车载DJ | 车内嗨翻天，车外响遍天,18340928
876,2020-09-01,1453377869,可乐不乐,0,7701663992,喜欢你，渐渐只是我的独家记忆,6734651
877,2020-09-02,3104417409,Q音音乐人,2,7702184967,古风精选丨春秋山河与岁月同歌,2318173
878,2020-06-21,1242012453,自渡·,0,7608644303,钢琴曲 | 听安静治愈的旋律,2869323
879,2020-09-27,1750649530,李律川,0,7728891950,午夜蹦迪必备 · 我是最靓的崽,2340642
880,2017-08-10,3432418715,西瓜撞地球。,2,2372395808,「华语经典」老歌里是满满的回忆,32747196
881,2020-07-05,1441938062,错过的、再也,0,7622426118,民谣精选：民谣里的爱情故事,5671889
882,2020-05-29,2719188226,青青子衿,0,7581199837,助眠纯音乐 | 拯救失眠患者,4046682
883,2017-07-12,2069161301,花零落,2,1167623725,「民谣」孤独的旅人，诗意的远方,19044459
884,2019-10-11,2803448521,来点音乐续命,2,7228621673,草原情歌 | 骏马上的豪放柔情,4038677
885,2020-09-15,1816517060,K.,0,7716374345,【伤感】一个人偷偷听一个人流浪,1069072
886,2016-12-06,1729178127,TPS Tplayer,2,2939967105,一路上有你，致心中永远的学友,2783880
887,2019-11-24,1097940635,꧁এ虞七姑娘ོঞ꧂,0,2378889986,一首歌承载着心底多少回忆和故事,5355359
888,2020-08-28,2603652829,藤原ふじわら 千花ちか,0,7695268364,伤感片段：苦爱无果，心伤冷如霜,1592371
889,2017-08-10,2826947545,Forever /,2,2372395412,「国摇入门」那些年少值得铭记的经典,4816997
890,2020-08-07,1147038828,草离子,0,7667567006,劲爆DJ｜音乐一开，只管摇头嗨,20757200
891,2020-08-12,3439774664,盼眄.,0,7674045078,华语伤感 : 还是没陪你走到最后,36760022
892,2019-09-17,3162951975,天天都放假,2,7199069221,伤感情歌：把心门紧锁，再不触爱,2357198
893,2019-09-23,482219519,K先生的猫,2,7222826654,热歌向：你一定都爱听这些歌,58531531
894,2020-05-16,452775188,还不是因为你长得不好看,2,7565755059,收藏量100w+韩语热歌合集,14996901
895,2020-06-30,497697572,柠檬少年,0,7620039834,庄心妍 | 跟随内心做自己的女王,4815540
896,2020-05-28,2845093106,顾玖儿.,0,7580207042,品茶之道，悠心古琴 | 巫娜,3261008
897,2017-07-12,3545474218,漂洋过海来看你 ?,2,3267181388,「陈奕迅」请用心，听不要说话,23582641
898,2020-08-13,2456454417,微笑,0,7676434937,温柔女嗓丨一点一点占领你的心,3460588
899,2020-03-10,2085444145,阳光少年,0,7467921363,健身必备：免费下载的节奏BGM,8398221
900,2017-12-26,1182030515,旁白,2,3613980452,站内评论999+民谣歌曲,8612229
901,2020-06-07,2927431778,Apollo,0,7592417060,国粹戏腔｜曲尽人散，独唱戏还,6028551
902,2019-12-04,2297095896,景随风,7,7326793550,青春校园记忆，回不去的昨天,6121368
903,2020-06-27,2297095896,景随风,7,7615273724,青春励志｜敢梦敢当，我辈自强,1684612
904,2020-07-08,41556996,肖元斌,0,7630229758,经典粤语：少时记忆中的港台歌曲,2365790
905,2020-06-26,3282723161,🍃Etherealゞ,0,7615910374,「曼妙电音」任思绪在星河中遨游,397047
906,2020-04-28,995702579,星空,0,7542447663,粤语精选: 岁月如流不复返,2632079
907,2017-10-19,571909234,Seve7n Day Rock,2,2081165951,听歌测年龄！单曲循环过的都别装嫩了,57798875
908,2020-02-12,3202253026,凌然霄,0,3705423543,超燃电音|我独自一人处高峰,4056947
909,2020-02-15,153309323,韩普通,0,1655141970,「华语私藏馆」你与残局皆是遗憾,5660424
910,2018-02-08,3083067593,冬天吃了秋天,2,3716447185,我好想学习啊！熬夜必备百首英文,79765584
911,2017-07-26,2955143385,晴天love,2,2372395482,「学习专用」写作业不分心的安谧纯音,21577217
912,2020-05-15,1152921504867105141,帅᭄᭄ꦿ,0,7562697445,不怕新歌出的多 就怕老歌配DJ,42221533
913,2017-05-05,1626194497,泡查音乐,2,2960651758,欧美成名曲珍藏版‖ 一首歌爱上一个歌手,29291083
914,2020-08-15,1147038828,草离子,0,7678252904,激动的心颤抖的手跟着节奏一起走,7273853
915,2019-08-26,2063634880,隔壁路人都在听,0,7174019428,苦情歌 ｜ 心在想你眼在流泪,6108334
916,2017-08-10,3092816710,夏逝Depart ．,2,874673541, 燃烧吧脂肪，运动健身走起,11558650
917,2020-05-27,945187827,念安娜,2,2858018649,张学友：歌神伴你度过的情歌岁月,15065533
918,2020-03-11,345211567,Li供养,0,7469197010,站内评论1W+的流行歌曲,25249225
919,2019-08-28,2138595535,你的歌单我承包了,0,7167575862,回忆金曲，70后KTV必点,9053941
920,2020-10-17,2446523656,幻菱,0,7750666971,【甜蜜情歌】因为有你，期盼余生,908411
921,2020-07-28,467638189,蜜糖男孩,2,7654534972,五条人乐队：国际范的“塑料味”,1976252
922,2019-12-12,2184870660,北城相拥-,0,7334948005,伤感情歌｜总有些歌听到想哭,14131632
923,2020-06-12,1152921504728223890,坠叶飘香,0,7192692099,【粤来香】甘醇似酒，韵味无穷尽,2157059
924,2020-04-01,2017358605,Paper Rings,0,7468186936,实力女团，blink专属,4674910
925,2020-05-20,1498030674,星野一,2,7570659434,伍佰＆China Blue 精选集,4973987
926,2018-09-14,3248641960,MouYong LynLyn,0,4794747052,车载必备：无损粤语经典,18694572
927,2016-10-20,3462048437,有梦不难,2,2918729634,重温粤语经典好歌50首,63773783
928,2020-06-10,1371887665,楠羽.,0,7595923629,B站热门BGM：极致的听觉盛宴,6816864
929,2017-02-24,2817242089,雀斑少女...,2,3531269917,心跳乱了节奏 最爱林俊杰,22391649
930,2020-08-28,2505222405,Thousand.,0,7655302463,伤感／谁能够毫不妥协地活得轻松,1007774
931,2020-08-03,1152921505002109802,糖糖觅星云.,0,7663072376,[韩语快歌] 提神醒脑必备,5598655
932,2020-01-08,1498030674,星野一,2,7373192968,伤感民谣丨都市青年深夜自愈法则,2665792
933,2020-08-27,1522531377,PC12138,0,7694482151,粤语众神：最动情是把我唱给你听,1144607
934,2017-08-10,2783670800,听听看,2,874675225,「韩国」大势女团的人气代表作,15793790
935,2019-04-25,517282940,梦醒时分,0,735097093,四百首粤语经典老歌  有很多双语版都有的歌,15942222
936,2020-04-13,1152921504885597952,Sy.Fantcalty,0,7157170508,3D环绕丨戴上耳机任它左右轰炸,1674690
937,2020-08-29,2722411508,说唱专区官方账号,0,7688087842,《说唱新世代》歌曲合集,22697474
938,2020-09-12,3255805880,辰兮 .,0,7687815897,片段 不确定的才会患得患失,19163405
939,2020-04-17,1837104394,是学姐吖,0,7526065605,抖音最新最热车载DJ合集,105322531
940,2017-08-10,3345119034,旧巷与猫,2,2067203923,「怀旧」属于85后的青葱岁月,21223056
941,2017-02-06,1614701077,Avicii,0,2949156952,华语|一听就爱上的旋律,26230407
942,2018-06-12,1600189472,HDM Fans,2,4159158106,一觉睡到自然醒！助眠柔缓纯音,15358957
943,2020-05-15,3037164132,邺欤,0,7537296535,[翻唱]短归短，好听也是真好听‎,28966279
944,2020-10-16,1760878626,给你推荐最好的,0,7750253020,睡前治愈：灿烂星空不如美梦一场,1590672
945,2020-04-02,1950666740,★、╰︶,2,7503750109,全民K歌金曲榜歌曲收录(持更),44988537
946,2016-11-02,2895785976,幻听,2,2638109131,别气馁，经典国语好歌为你加油,4702518
947,2017-04-11,945187827,念安娜,2,2869759650,50首钢琴曲伴你轻松入眠,68580399
948,2020-05-20,2692156904,孟冬,2,7567475864,最大的勇气 ：你说分手，我说好,4225090
949,2019-04-23,1787384289,万年蹦野迪,0,6946776962,李宗盛 滚石精选集,12648906
950,2020-09-22,1371887665,楠羽.,0,7724187323,热门车载音乐：一键驱走你的困意,3947940
951,2020-07-05,1152921504762804301,蒋云天,0,7624635863,「回味老歌」那些怀旧的经典歌曲,6148472
952,2020-01-22,3097158011,苏泽宸,0,7207429940,有人见到尘埃，有人见到星辰,1548777
953,2020-04-22,2259179931,月島,0,7513696064,『古风』 绕指柔情 刹那芳华,2129945
954,2020-09-13,1453377869,可乐不乐,0,7713333137,后青春期的诗，回忆夸饰着伤感,6867965
955,2020-04-30,2310064106,Xixi_小兮兮兮兮兮a,0,7534661884,『伤感国语』你走了不再回头,1944493
956,2020-08-20,1454119853,夜熬我,0,7582167934,流行伤感 | 音乐谱写爱情的心酸,1517142
957,2019-03-29,695636314,玄冬Bw,2,6887998535,谢谢爱过，余生各自安好,40395427
958,2020-04-27,361077359,芒果先生,0,7538599997,一健钟情：拾光诗人李健,3298092
959,2020-07-24,909791486,顾染💤（退）,0,2629722368,欧美｜慎点！飙车专用动感音乐！,1876460
960,2020-03-28,498877906,狗贼,0,7496715710,一曲李宗盛 · 抚摸女人温柔心,3237796
961,2020-02-26,3138960748,Lemon.,0,7447224642,怀旧：听经典老歌，感似水流年,14338527
962,2017-08-18,571909234,Seve7n Day Rock,2,2071394673,游戏高燃BGM：赛场夺冠必备！,32788664
963,2020-05-15,945187827,念安娜,2,7564256630,轻松向：这些抖音歌你一定听过,19171115
964,2016-10-18,86010258,霜泧,2,3234547482,欧美｜月色氤氲迷人 沉醉慵懒爵士,3670716
965,2020-09-24,115157407,长风,0,7725657454,【中文DJ】开启耳畔新世界,5936826
966,2020-10-14,1152921505013260070,一曲,0,7748396278,治愈系/当阳光穿透乌云,84424
967,2020-06-20,2692156904,孟冬,2,7608334342,是心动呀！耳边华语女声呢喃,25068463
968,2020-09-07,3104417409,Q音音乐人,2,7677523286,新歌巴士丨给你不间断的音乐能量,1418315
969,2020-08-23,2069428611,你,0,7688612820,遗憾吗？我们就这样谁也不理谁了,3547893
970,2020-09-21,1152921504680359795,香菇,0,7722797360,蹦迪嗨曲｜拥抱狂欢，放肆玩乐,1832521
971,2020-07-07,2315190116,颜陌,7,2596840472,热门车载DJ：放松紧绷的情绪,38441574
972,2020-07-10,2896444587,温柔,0,7632667276,「翻唱」那些温柔入骨的翻唱片段,9763502
973,2017-11-22,1367363703,迪迦,2,1786039591,『粤语男声』重温旋律，回味经典,69196481
974,2020-04-15,3077344505,精彩华辉,0,7312068130,伤心的时候，真的可以听情歌,7288190
975,2019-04-06,1972554042,z,0,5191446335,[超火BGM]热门歌曲捕捉器,5474656
976,2017-08-10,2176235807,狂奔的蚂蚁,2,2968770800,「怀旧情怀」华语老歌的辉煌年代,28439049
977,2017-05-26,1605570521,Liquor.,0,1157503878,纯音乐钢琴曲:刷题必备 失眠良药,4435718
978,2020-10-09,2562406741,Vuxa,0,7743173298,节奏BGM：鼓点遇上绝妙旋律,2219157
979,2020-08-30,3077344505,精彩华辉,0,7698826019,「怀旧流行」都是青春的回忆啊,1707546
980,2019-09-18,2298105529,我又可以了,2,7199053194,【华语精选】岁月沉淀的佳品,7966311
981,2020-08-12,459725094,冷儿ོ,0,7675011649,经典 | 老歌最有味！我们永远18,9314437
982,2020-04-10,1498030674,星野一,2,7515801746,听了都说好！抖音最火男声歌曲,22911853
983,2018-02-07,1079096147,超级珊,2,3714823663,聚会必点：粤语K歌精选,15754310
984,2019-08-30,327561642,半生.,0,1471879820,猜你在找｜超火短视频配乐BGM,9743951
985,2020-02-25,1047366248,逆夏,2,7445724396,节奏感！快手咕咚版歌曲收录,30441499
986,2017-08-10,3503348355,不问明天有多远,2,2372393367,「华语经典」熟悉的旋律，重拾你的回忆,19215654
987,2020-09-19,1335031853,_,0,7720311890,温柔点吧，这个世界已经够浮躁了,1039233
988,2019-07-22,2829205395,Da,0,6548597900,清歌一曲，相思入弦,2625632
989,2020-03-05,2653276649,薄意曲声残,0,3651278957,抖音:别问问就是单曲循环,36500625
